date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note
18-04-2025,Odisha,Byasanagar,1,O3,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Muzaffarpur,1,PM2.5,30,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Chhattisgarh,Bilaspur,1,PM2.5,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Manipur,Imphal,1,SO2,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Hanumangarh,1,PM10,185,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Jodhpur,4,PM10,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Belapur,1,PM10,56,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Motihari,1,PM10,48,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Amravati,2,PM10,128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Vrindavan,1,PM10,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Bagalkot,1,PM10,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Kerala,Eloor,1,PM2.5,61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Bikaner,1,PM10,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Sawai Madhopur,1,PM10,168,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Nanded,1,PM10,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Mumbai,22,PM10,57,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Salem,1,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,West Bengal,Barrackpore,1,CO,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Nagaland,Kohima,1,PM2.5,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Greater Noida,2,"PM2.5,PM10",170,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Bileipada,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Rourkela,2,"PM2.5,PM10",116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Madhya Pradesh,Indore,5,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Agra,5,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Punjab,Ludhiana,1,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Solapur,2,"PM2.5,PM10",114,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Chhattisgarh,Chhal,1,PM10,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Bhiwandi,1,PM10,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Kadapa,1,PM2.5,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Jalore,1,PM10,124,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Yadgir,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,West Bengal,Kolkata,5,"PM10,O3",62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Arrah,1,O3,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Tiruchirappalli,1,PM10,51,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Hapur,1,PM10,114,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Chhattisgarh,Raipur,4,"PM10,PM2.5,NO2",69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Jhansi,1,PM10,92,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Ulhasnagar,1,PM10,75,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Bhilwara,1,PM10,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Kolhapur,2,"PM10,O3",62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Kishanganj,1,PM2.5,147,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Udaipur,1,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,West Bengal,Howrah,5,"PM10,O3",84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Kerala,Thiruvananthapuram,2,PM10,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Sirohi,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Pune,9,"O3,PM2.5,PM10",127,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Hubballi,1,PM10,47,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Vijayawada,3,PM2.5,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Katihar,1,CO,47,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,West Bengal,Haldia,1,O3,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Bareilly,2,"PM10,SO2",68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Madhya Pradesh,Ujjain,1,CO,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Ramanathapuram,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Sangli,1,PM10,68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tripura,Agartala,1,O3,38,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Barmer,1,PM10,180,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Himachal Pradesh,Baddi,1,O3,168,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Cuttack,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Kerala,Kollam,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Patna,5,"PM2.5,PM10",101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Kerala,Thrissur,1,PM10,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Baran,1,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Assam,Byrnihat,1,PM2.5,187,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Coimbatore,2,"PM2.5,PM10",56,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Malegaon,1,PM2.5,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,West Bengal,Siliguri,1,PM2.5,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Chittorgarh,1,PM10,97,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Ariyalur,1,PM10,39,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Bundi,1,PM10,129,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Nashik,4,PM10,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Madurai,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Thanjavur,1,PM2.5,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Dungarpur,1,PM10,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Buxar,1,PM10,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Kerala,Kannur,1,PM10,57,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Saharsa,1,PM10,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Chhattisgarh,Tumidih,1,PM10,154,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Visakhapatnam,1,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Chhattisgarh,Korba,2,PM10,116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Banswara,1,PM10,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Chennai,5,"PM10,CO",61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Haryana,Gurugram,1,PM2.5,175,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Boisar,1,PM10,42,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Kalaburagi,2,"PM10,SO2",60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Haryana,Panchgaon,1,O3,90,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Puducherry,Puducherry,1,PM10,34,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Bulandshahr,1,PM10,142,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Tirumala,1,PM2.5,75,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,NOIDA,3,"PM10,O3",165,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Chandigarh,Chandigarh,3,O3,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Mira Bhayandar,1,PM10,35,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Jalna,1,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Rajsamand,1,O3,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Khurja,1,PM10,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Madhya Pradesh,Ratlam,1,PM10,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Navi Mumbai,5,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttarakhand,Kashipur,1,PM2.5,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Madhya Pradesh,Pithampur,1,PM10,145,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Ranipet,1,PM10,52,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Tiruppur,1,PM10,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Lucknow,6,PM10,121,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Hosur,1,PM10,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Mangalore,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Dhule,1,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Bengaluru,11,"PM2.5,PM10",77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Amaravati,1,PM10,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Akola,1,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Jalgaon,1,PM10,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Tirupati,1,PM2.5,122,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Assam,Guwahati,4,"PM2.5,PM10",113,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Nagapattinam,1,PM10,33,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Jhunjhunu,1,PM10,155,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Punjab,Khanna,1,CO,79,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Parbhani,1,O3,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,West Bengal,Asansol,4,"PM2.5,PM10",58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Gorakhpur,1,PM10,95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Moradabad,6,"PM10,O3",84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Virar,1,PM10,36,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Jaisalmer,1,PM10,142,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Bharatpur,1,O3,173,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Chamarajanagar,1,PM10,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Palkalaiperur,1,PM10,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Andhra Pradesh,Anantapur,1,PM2.5,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Kalyan,2,PM10,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Rajasthan,Pratapgarh,1,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Gaya,3,"PM2.5,PM10",78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Brajrajnagar,1,PM10,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Bihar,Aurangabad,1,PM10,141,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Chandrapur,2,"PM10,O3",110,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Pimpri Chinchwad,3,"PM10,O3",86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Punjab,Jalandhar,1,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Gadag,1,PM10,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Tamil Nadu,Virudhunagar,1,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Madhya Pradesh,Katni,1,PM10,128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Madikeri,1,PM10,28,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Prayagraj,3,PM10,129,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttarakhand,Rishikesh,1,O3,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Mizoram,Aizawl,1,PM10,20,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Nayagarh,1,PM2.5,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Gujarat,Vapi,1,SO2,34,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Bhubaneswar,2,"PM10,CO",53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Punjab,Bathinda,1,PM2.5,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Madhya Pradesh,Maihar,1,PM10,43,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Odisha,Talcher,1,PM2.5,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Karnataka,Koppal,1,CO,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Maharashtra,Ahmednagar,1,PM10,99,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
18-04-2025,Uttar Pradesh,Kanpur,3,"PM2.5,PM10",109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
